"","gene_id","moduleColor","GS.light","p.GS.light"
"NC_007677.1_WP_011405067.1","NC_007677.1_WP_011405067.1","blue",0.493884428516816,0.0518510924899158
"NC_007677.1_WP_011403899.1","NC_007677.1_WP_011403899.1","brown",0.582403838121382,0.0179203031061775
"NC_007677.1_WP_011402887.1","NC_007677.1_WP_011402887.1","grey",-0.137492454638057,0.611607484456045
"NC_007677.1_WP_011404327.1","NC_007677.1_WP_011404327.1","turquoise",-0.493800518223407,0.051897077219279
"NC_007677.1_WP_011404146.1","NC_007677.1_WP_011404146.1","blue",0.12603708724356,0.641848890015527
"NC_007677.1_WP_011404278.1","NC_007677.1_WP_011404278.1","turquoise",-0.626747613655113,0.0093731964163223
"NC_007677.1_WP_011405292.1","NC_007677.1_WP_011405292.1","yellow",-0.261034674482596,0.328810547468417
"NC_007677.1_WP_237701765.1","NC_007677.1_WP_237701765.1","pink",-0.313375927653105,0.237250190194555
"NC_007677.1_WP_011404179.1","NC_007677.1_WP_011404179.1","brown",0.687070853692115,0.00327717412288296
"NC_007677.1_WP_011405298.1","NC_007677.1_WP_011405298.1","yellow",-0.136041536538163,0.615406708039019
"NC_007677.1_SRU_RS15695","NC_007677.1_SRU_RS15695","turquoise",-0.237579096253819,0.37561077354381
"NC_007677.1_WP_043551974.1","NC_007677.1_WP_043551974.1","turquoise",-0.341908237735098,0.194913043886657
"NC_007677.1_WP_164923605.1","NC_007677.1_WP_164923605.1","blue",0.515706869774188,0.040884640846014
"NC_007677.1_WP_011405137.1","NC_007677.1_WP_011405137.1","green",-0.144229078149961,0.594090198593165
"NC_007677.1_WP_011403324.1","NC_007677.1_WP_011403324.1","yellow",-0.284506344049208,0.285528926605005
"NC_007677.1_WP_011403150.1","NC_007677.1_WP_011403150.1","blue",0.207689639005357,0.440207031160574
"NC_007677.1_WP_013061460.1","NC_007677.1_WP_013061460.1","yellow",-0.367712275644114,0.161152347684087
"NC_007677.1_WP_011403727.1","NC_007677.1_WP_011403727.1","pink",-0.574522174686832,0.0199265091869999
"NC_007677.1_WP_164923553.1","NC_007677.1_WP_164923553.1","grey",0.221406249538036,0.409890040840014
"NC_007677.1_WP_011405487.1","NC_007677.1_WP_011405487.1","magenta",-0.507638517659739,0.0447137844068732
"NC_007677.1_WP_011404258.1","NC_007677.1_WP_011404258.1","brown",0.934880292488585,1.11969028563978e-07
"NC_007677.1_WP_112903841.1","NC_007677.1_WP_112903841.1","brown",0.626807141366119,0.00936445159233383
"NC_007677.1_WP_011404715.1","NC_007677.1_WP_011404715.1","brown",0.854180568959336,2.5337023468104e-05
"NC_007677.1_WP_237701672.1","NC_007677.1_WP_237701672.1","brown",0.352644447188583,0.180350637520465
"NC_007677.1_WP_231847058.1","NC_007677.1_WP_231847058.1","green",0.505882398239767,0.0455815935779956
"NC_007677.1_WP_011405197.1","NC_007677.1_WP_011405197.1","blue",0.642106607392477,0.00732134056841852
"NC_007677.1_WP_011405517.1","NC_007677.1_WP_011405517.1","red",-0.205898846107288,0.444247342764906
"NC_007677.1_WP_237702040.1","NC_007677.1_WP_237702040.1","blue",0.661384219225813,0.00526903039527685
"NC_007677.1_WP_237701890.1","NC_007677.1_WP_237701890.1","pink",0.084356518588688,0.756098095888107
"NC_007677.1_WP_011405134.1","NC_007677.1_WP_011405134.1","turquoise",-0.761034263772733,0.000617146592259778
"NC_007677.1_WP_011405390.1","NC_007677.1_WP_011405390.1","turquoise",-0.82225528386605,9.2622756760677e-05
"NC_007677.1_WP_013062535.1","NC_007677.1_WP_013062535.1","turquoise",-0.939284129625418,6.94027919081227e-08
"NC_007677.1_WP_011403501.1","NC_007677.1_WP_011403501.1","black",0.37435832173467,0.153137877601503
"NC_007677.1_WP_011404408.1","NC_007677.1_WP_011404408.1","turquoise",-0.805275857405371,0.000167175127559727
"NC_007677.1_WP_237702022.1","NC_007677.1_WP_237702022.1","tan",0.384552933849994,0.141374622325495
"NC_007677.1_WP_011404262.1","NC_007677.1_WP_011404262.1","grey",-0.0599475168469038,0.825453662680799
"NC_007677.1_WP_011402999.1","NC_007677.1_WP_011402999.1","grey",0.0514143406582386,0.850015414613059
"NC_007677.1_WP_013061029.1","NC_007677.1_WP_013061029.1","blue",0.473328548209193,0.0640475630641144
"NC_007677.1_WP_237701821.1","NC_007677.1_WP_237701821.1","blue",0.671390652669562,0.00440223183191807
"NC_007677.1_WP_011402846.1","NC_007677.1_WP_011402846.1","turquoise",-0.660652623310754,0.00533739500274473
"NC_007677.1_WP_231847118.1","NC_007677.1_WP_231847118.1","blue",0.0946236193295931,0.727408147654909
"NC_007677.1_WP_112903015.1","NC_007677.1_WP_112903015.1","black",-0.0481236597234261,0.859523136771867
"NC_007677.1_WP_231847146.1","NC_007677.1_WP_231847146.1","yellow",0.0626608293837531,0.817674332456438
"NC_007677.1_WP_237701801.1","NC_007677.1_WP_237701801.1","yellow",-0.192042940511195,0.476133809662405
"NC_007677.1_WP_011403057.1","NC_007677.1_WP_011403057.1","yellow",-0.19419922239683,0.471099758832647
"NC_007677.1_WP_043551662.1","NC_007677.1_WP_043551662.1","pink",0.0108879710154773,0.968077318246165
"NC_007677.1_WP_011405278.1","NC_007677.1_WP_011405278.1","green",0.331554465815452,0.209662055288186
"NC_007677.1_WP_103016138.1","NC_007677.1_WP_103016138.1","turquoise",-0.818530146901066,0.000105973710917746
"NC_007677.1_WP_112903695.1","NC_007677.1_WP_112903695.1","turquoise",-0.406396672503966,0.118280278859879
"NC_007677.1_WP_164923588.1","NC_007677.1_WP_164923588.1","brown",0.759603747358443,0.000640811861680559
"NC_007677.1_WP_231847387.1","NC_007677.1_WP_231847387.1","turquoise",-0.555342480032097,0.0255349697122268
"NC_007677.1_WP_011402873.1","NC_007677.1_WP_011402873.1","tan",0.381196459055364,0.145177198534575
"NC_007677.1_WP_164923598.1","NC_007677.1_WP_164923598.1","blue",-0.0733129705780614,0.787293732931512
"NC_007677.1_WP_011403732.1","NC_007677.1_WP_011403732.1","green",0.208187272194538,0.439087626534947
"NC_007677.1_WP_011403236.1","NC_007677.1_WP_011403236.1","yellow",-0.182598255772755,0.498487724602232
"NC_007677.1_WP_011403680.1","NC_007677.1_WP_011403680.1","green",0.344406840551941,0.191457772554248
"NC_007677.1_WP_164923669.1","NC_007677.1_WP_164923669.1","black",0.524732635300222,0.0368990054815483
"NC_007677.1_WP_011403435.1","NC_007677.1_WP_011403435.1","greenyellow",-0.221850484645103,0.40892704395143
"NC_007677.1_WP_237701948.1","NC_007677.1_WP_237701948.1","blue",-0.293433659137064,0.270013669918984
"NC_007677.1_WP_011404578.1","NC_007677.1_WP_011404578.1","grey",0.190921972038337,0.478761118933667
"NC_007677.1_WP_237701937.1","NC_007677.1_WP_237701937.1","yellow",0.0738453161612097,0.785782597774205
"NC_007677.1_WP_011405342.1","NC_007677.1_WP_011405342.1","yellow",-0.286260623692598,0.282438711545049
"NC_007677.1_WP_112903839.1","NC_007677.1_WP_112903839.1","blue",0.648076616564745,0.00662767570076839
"NC_007677.1_WP_013062612.1","NC_007677.1_WP_013062612.1","turquoise",-0.705900574628915,0.00224504828997807
"NC_007677.1_WP_112903733.1","NC_007677.1_WP_112903733.1","turquoise",-0.891667687890281,3.51057558591417e-06
"NC_007677.1_WP_164923685.1","NC_007677.1_WP_164923685.1","brown",0.84267586257646,4.17498566004254e-05
"NC_007677.1_WP_162892271.1","NC_007677.1_WP_162892271.1","red",-0.332209145173809,0.208708824725157
"NC_007677.1_WP_164923666.1","NC_007677.1_WP_164923666.1","turquoise",-0.498508774834649,0.0493632766582566
"NC_007677.1_WP_011405066.1","NC_007677.1_WP_011405066.1","black",0.606900735955271,0.0126694612563385
"NC_007677.1_WP_011403760.1","NC_007677.1_WP_011403760.1","blue",0.722508109375721,0.00156986923801837
"NC_007677.1_WP_011404566.1","NC_007677.1_WP_011404566.1","purple",0.450920068266104,0.0796037365678753
"NC_007677.1_WP_231847293.1","NC_007677.1_WP_231847293.1","turquoise",-0.646513085464408,0.00680406263802352
"NC_007677.1_WP_221231473.1","NC_007677.1_WP_221231473.1","red",-0.140102153659349,0.604797353667174
"NC_007677.1_WP_011405001.1","NC_007677.1_WP_011405001.1","brown",0.745807077914866,0.000909792262411203
"NC_007677.1_WP_237701804.1","NC_007677.1_WP_237701804.1","yellow",0.068575656376839,0.800772020738995
"NC_007677.1_WP_112902987.1","NC_007677.1_WP_112902987.1","magenta",-0.403043452860555,0.121642191026613
"NC_007677.1_WP_011404930.1","NC_007677.1_WP_011404930.1","blue",0.59289181456209,0.0154979481567922
"NC_007677.1_WP_011403665.1","NC_007677.1_WP_011403665.1","yellow",-0.363375581884186,0.166530834230825
"NC_007677.1_WP_011403284.1","NC_007677.1_WP_011403284.1","brown",0.753569173801642,0.000749009199991968
"NC_007677.1_WP_011404132.1","NC_007677.1_WP_011404132.1","green",0.00494799582351607,0.985490132893339
"NC_007677.1_WP_011404936.1","NC_007677.1_WP_011404936.1","red",-0.443106258275174,0.0856191665927519
"NC_007677.1_WP_231847051.1","NC_007677.1_WP_231847051.1","yellow",0.334452850188172,0.205463106071824
"NC_007677.1_WP_013061937.1","NC_007677.1_WP_013061937.1","turquoise",-0.759738887217108,0.000638544807387451
"NC_007677.1_WP_164923653.1","NC_007677.1_WP_164923653.1","turquoise",-0.618001143420554,0.0107299709482554
"NC_007677.1_WP_011403244.1","NC_007677.1_WP_011403244.1","blue",0.710762897463239,0.00202679494044375
"NC_007677.1_WP_164923593.1","NC_007677.1_WP_164923593.1","yellow",-0.0343375960085573,0.899538018759244
"NC_007677.1_WP_112903701.1","NC_007677.1_WP_112903701.1","turquoise",-0.633469856456182,0.00842564159382161
"NC_007677.1_WP_011403367.1","NC_007677.1_WP_011403367.1","green",0.636314737370057,0.00804824561776469
"NC_007677.1_WP_011402859.1","NC_007677.1_WP_011402859.1","blue",0.591257346397869,0.0158576153557374
"NC_007677.1_WP_231847124.1","NC_007677.1_WP_231847124.1","turquoise",-0.731466374398183,0.00128100824972138
"NC_007677.1_WP_112904175.1","NC_007677.1_WP_112904175.1","yellow",-0.302133089375838,0.255399115399582
"NC_007677.1_WP_112902703.1","NC_007677.1_WP_112902703.1","turquoise",-0.629368124857282,0.00899429498185662
"NC_007677.1_WP_112902739.1","NC_007677.1_WP_112902739.1","turquoise",-0.690562207260145,0.00306145751565992
"NC_007677.1_WP_112904119.1","NC_007677.1_WP_112904119.1","black",0.552637898420261,0.0264142339911293
"NC_007677.1_WP_259060873.1","NC_007677.1_WP_259060873.1","brown",0.835389167204781,5.61589913882151e-05
"NC_007677.1_WP_112903689.1","NC_007677.1_WP_112903689.1","brown",0.95638275188541,7.17429484989281e-09
"NC_007677.1_WP_112902645.1","NC_007677.1_WP_112902645.1","blue",0.350307347100546,0.183457627117118
"NC_007677.1_WP_118826388.1","NC_007677.1_WP_118826388.1","purple",0.427913587455737,0.0982359158288388
"NC_007677.1_WP_112902823.1","NC_007677.1_WP_112902823.1","magenta",-0.559010606193899,0.0243785238564282
"NC_007677.1_WP_162713345.1","NC_007677.1_WP_162713345.1","turquoise",-0.494143949859633,0.0517090602746823
"NC_007677.1_WP_011405383.1","NC_007677.1_WP_011405383.1","brown",0.748127196966192,0.000859027031856121
"NC_007677.1_WP_112904309.1","NC_007677.1_WP_112904309.1","green",0.107319919841803,0.692397679106632
"NC_007677.1_WP_011403320.1","NC_007677.1_WP_011403320.1","turquoise",-0.377707913578063,0.149202452440239
"NC_007677.1_WP_112902807.1","NC_007677.1_WP_112902807.1","blue",0.470420699936484,0.0659289522411084
"NC_007677.1_WP_011404642.1","NC_007677.1_WP_011404642.1","turquoise",-0.792783566068382,0.000249300535810037
"NC_007677.1_WP_164923547.1","NC_007677.1_WP_164923547.1","red",-0.0257370079138559,0.924623099633929
"NC_007677.1_WP_164923699.1","NC_007677.1_WP_164923699.1","blue",0.58078129947655,0.0183198962306455
"NC_007677.1_SRU_RS11290","NC_007677.1_SRU_RS11290","green",-0.140645260161114,0.603383899789457
"NC_007677.1_WP_237701710.1","NC_007677.1_WP_237701710.1","purple",0.28615288322133,0.282627916962575
"NC_007677.1_WP_164923599.1","NC_007677.1_WP_164923599.1","black",0.545805440533385,0.0287387903495262
"NC_007677.1_WP_011405007.1","NC_007677.1_WP_011405007.1","brown",0.8127352737212,0.000129905848900942
"NC_007677.1_WP_013062694.1","NC_007677.1_WP_013062694.1","turquoise",-0.77209544841582,0.00045730682680596
"NC_007677.1_WP_237701803.1","NC_007677.1_WP_237701803.1","grey",-0.220151528641318,0.412616435072451
"NC_007677.1_WP_011405412.1","NC_007677.1_WP_011405412.1","blue",0.430906102701626,0.0956525791451741
"NC_007677.1_WP_164923638.1","NC_007677.1_WP_164923638.1","purple",0.118060609731733,0.663225917702751
"NC_007677.1_WP_011404123.1","NC_007677.1_WP_011404123.1","turquoise",-0.802288956074567,0.000184397906651387
"NC_007677.1_WP_118829304.1","NC_007677.1_WP_118829304.1","green",-0.00532952376751158,0.98437143483283
"NC_007677.1_WP_103017434.1","NC_007677.1_WP_103017434.1","blue",0.396897785936954,0.127974788023726
"NC_007677.1_WP_162892965.1","NC_007677.1_WP_162892965.1","yellow",-0.116949438458252,0.666223744259554
"NC_007677.1_WP_237701975.1","NC_007677.1_WP_237701975.1","turquoise",-0.361450116247096,0.168956781436442
"NC_007677.1_WP_011404645.1","NC_007677.1_WP_011404645.1","yellow",0.0135510551319652,0.960274533812241
"NC_007677.1_WP_011403710.1","NC_007677.1_WP_011403710.1","turquoise",-0.770445553524175,0.000478704868442296
"NC_007677.1_WP_011402973.1","NC_007677.1_WP_011402973.1","brown",0.559530555042432,0.0242179120534555
"NC_007677.1_WP_011403934.1","NC_007677.1_WP_011403934.1","blue",0.692764109340286,0.00293140889940246
"NC_007677.1_WP_011404511.1","NC_007677.1_WP_011404511.1","yellow",-0.433866284007988,0.0931449968775373
"NC_007677.1_WP_011405235.1","NC_007677.1_WP_011405235.1","black",0.118609830842133,0.661745938853523
"NC_007677.1_WP_011403227.1","NC_007677.1_WP_011403227.1","red",0.0890096941291708,0.743056015522259
"NC_007677.1_WP_011405416.1","NC_007677.1_WP_011405416.1","yellow",-0.339343890218716,0.198501183794316
"NC_007677.1_WP_011403990.1","NC_007677.1_WP_011403990.1","brown",0.334261373313989,0.205738815700229
"NC_007677.1_WP_011402947.1","NC_007677.1_WP_011402947.1","brown",0.518933984341089,0.0394241618990945
"NC_007677.1_WP_043552013.1","NC_007677.1_WP_043552013.1","brown",0.981521331069359,1.87882902184926e-11
"NC_007677.1_WP_011404675.1","NC_007677.1_WP_011404675.1","blue",0.197780878936853,0.46279606147762
"NC_007677.1_WP_237701785.1","NC_007677.1_WP_237701785.1","grey",-0.464442303505777,0.0699234096133618
"NC_007677.1_WP_164923646.1","NC_007677.1_WP_164923646.1","black",0.168625745600942,0.532440401294868
"NC_007677.1_WP_011405445.1","NC_007677.1_WP_011405445.1","turquoise",-0.56517392380217,0.0225264881814783
"NC_007678.1_WP_011405578.1","NC_007678.1_WP_011405578.1","grey",0.0939027107126904,0.729412058296441
"NC_007677.1_WP_237701718.1","NC_007677.1_WP_237701718.1","brown",0.671038890220703,0.00443062230196391
"NC_007677.1_WP_231847127.1","NC_007677.1_WP_231847127.1","blue",0.331222502249978,0.21014647041257
"NC_007677.1_WP_231847091.1","NC_007677.1_WP_231847091.1","blue",0.471510135094146,0.0652194128279457
"NC_007677.1_WP_011403231.1","NC_007677.1_WP_011403231.1","yellow",-0.300472218047688,0.258150782033098
"NC_007677.1_WP_011402977.1","NC_007677.1_WP_011402977.1","blue",0.601478929603054,0.0137115467487846
"NC_007677.1_WP_011403144.1","NC_007677.1_WP_011403144.1","green",-0.0195151629580028,0.942813064309788
"NC_007677.1_WP_011403492.1","NC_007677.1_WP_011403492.1","turquoise",-0.452883625441138,0.078141309714203
"NC_007677.1_WP_011404430.1","NC_007677.1_WP_011404430.1","brown",0.742553687635315,0.000985093440993825
"NC_007677.1_WP_011402958.1","NC_007677.1_WP_011402958.1","blue",0.161379361162149,0.550447363512518
"NC_007677.1_WP_231847123.1","NC_007677.1_WP_231847123.1","grey",0.0285923104433152,0.916286629605589
"NC_007677.1_WP_011403068.1","NC_007677.1_WP_011403068.1","black",0.0066002639709796,0.980645638760228
"NC_007677.1_WP_011405133.1","NC_007677.1_WP_011405133.1","magenta",-0.420573335181487,0.104781103254739
"NC_007677.1_WP_011404421.1","NC_007677.1_WP_011404421.1","black",0.299649694944454,0.259520234907075
"NC_007677.1_WP_231847092.1","NC_007677.1_WP_231847092.1","red",-0.246047080041624,0.35831164514051
"NC_007677.1_WP_011405471.1","NC_007677.1_WP_011405471.1","greenyellow",-0.0930601167253625,0.731756299526354
"NC_007677.1_WP_164923428.1","NC_007677.1_WP_164923428.1","brown",0.733518578435654,0.00122136779667194
"NC_007677.1_WP_103016435.1","NC_007677.1_WP_103016435.1","turquoise",-0.267157121194867,0.317175030745008
"NC_007677.1_WP_112903731.1","NC_007677.1_WP_112903731.1","turquoise",-0.708120156311564,0.00214317127011344
"NC_007677.1_WP_011405319.1","NC_007677.1_WP_011405319.1","yellow",-0.216445899807951,0.420723868686293
"NC_007677.1_WP_011403756.1","NC_007677.1_WP_011403756.1","brown",0.50717070530191,0.0449437422950962
"NC_007677.1_WP_011403425.1","NC_007677.1_WP_011403425.1","turquoise",-0.588419618415992,0.0164974757969277
"NC_007677.1_WP_112902725.1","NC_007677.1_WP_112902725.1","blue",-0.102459823393352,0.705734994979125
"NC_007677.1_WP_013062289.1","NC_007677.1_WP_013062289.1","red",-0.220681986550909,0.411462635912561
"NC_007677.1_WP_237702042.1","NC_007677.1_WP_237702042.1","blue",0.0988656381660634,0.715650490017223
"NC_007677.1_WP_118828484.1","NC_007677.1_WP_118828484.1","blue",0.268774248353839,0.314142305626354
"NC_007677.1_WP_112903707.1","NC_007677.1_WP_112903707.1","pink",-0.265666234645081,0.319986049509781
"NC_007677.1_WP_011404445.1","NC_007677.1_WP_011404445.1","turquoise",-0.847312398284344,3.43042713234612e-05
"NC_007677.1_WP_237701744.1","NC_007677.1_WP_237701744.1","red",-0.241386309618602,0.367777222391195
"NC_007677.1_WP_011405381.1","NC_007677.1_WP_011405381.1","turquoise",-0.825383390328908,8.25230148743022e-05
"NC_007677.1_WP_011403709.1","NC_007677.1_WP_011403709.1","turquoise",-0.765849992813119,0.000542696423712748
"NC_007677.1_WP_183956865.1","NC_007677.1_WP_183956865.1","pink",0.0436753490282192,0.872404171339727
"NC_007677.1_WP_164923498.1","NC_007677.1_WP_164923498.1","blue",0.384976475031657,0.14089966518411
"NC_007677.1_WP_112903889.1","NC_007677.1_WP_112903889.1","turquoise",-0.559933627199306,0.0240939637491324
"NC_007677.1_WP_237701693.1","NC_007677.1_WP_237701693.1","yellow",-0.346706572012918,0.188313087711643
"NC_007677.1_WP_011405373.1","NC_007677.1_WP_011405373.1","pink",-0.529120554776663,0.0350708604657513
"NC_007677.1_WP_011404499.1","NC_007677.1_WP_011404499.1","brown",0.741364071572029,0.00101386946528072
"NC_007677.1_WP_011403205.1","NC_007677.1_WP_011403205.1","black",0.415134714764383,0.109824618294923
"NC_007677.1_WP_112903709.1","NC_007677.1_WP_112903709.1","turquoise",-0.721360913833677,0.00161040898666145
"NC_007677.1_WP_011404000.1","NC_007677.1_WP_011404000.1","green",0.129506617272836,0.632630991934166
"NC_007677.1_WP_011405473.1","NC_007677.1_WP_011405473.1","red",-0.218001168799843,0.417311081444854
"NC_007677.1_WP_011403461.1","NC_007677.1_WP_011403461.1","black",0.41541635743435,0.109559336507373
"NC_007677.1_WP_011403857.1","NC_007677.1_WP_011403857.1","brown",0.599060491443122,0.0141974625478135
"NC_007677.1_WP_237701856.1","NC_007677.1_WP_237701856.1","turquoise",-0.227433224753952,0.396927405579741
"NC_007677.1_WP_011404530.1","NC_007677.1_WP_011404530.1","turquoise",-0.821098044514923,9.66109218449698e-05
"NC_007677.1_WP_237701894.1","NC_007677.1_WP_237701894.1","purple",0.410317989003699,0.114431478687135
"NC_007677.1_WP_011403929.1","NC_007677.1_WP_011403929.1","turquoise",-0.62372063249206,0.00982644726888374
